"В первом чтении принят проект Закона, направленный на укрепление региональной безопасности в области здравоохранения",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83772_news_cover_photo_slider.jpg,03-05-2023 16:45
Рассмотрен законопроект  о ратификации Протокола о внесении изменений в Соглашение между Кыргызстаном и Узбекистаном о взаимных поездках,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83771_news_cover_photo_slider.jpg,03-05-2023 15:54
Принят законопроект «О внесении изменений в Закон Кыргызской Республики «О кооперативах» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83751_news_cover_photo_slider.jpg,03-05-2023 12:58
Принят проект Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики в сфере государственных закупок» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83736_news_cover_photo_slider.jpg,03-05-2023 12:17
Принят законопроект «О внесении изменения в Уголовно-процессуальный кодекс Кыргызской Республики» в третьем чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83720_news_cover_photo_slider.jpg,03-05-2023 10:33
Атыр Абдрахматова досрочно освобождена от должности Акыйкатчы Кыргызской Республики,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83708_news_cover_photo_slider.jpg,03-05-2023 10:32
Профильный комитет заслушал информацию о реабилитации предприятий «Ошэлектро» и «Востокэлектро»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83727_news_cover_photo_slider.jpg,03-05-2023 09:07
Комитет Жогорку Кенеша заслушал информацию об исполнении республиканского бюджета за январь-март  2023 года,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83700_news_cover_photo_slider.jpg,02-05-2023 14:48
Профильный комитет одобрил проект конституционного закона «О Счетной палате Кыргызской Республики» в третьем чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83681_news_cover_photo_slider.jpg,02-05-2023 13:39
Состоялся Форум под лозунгом «Зеленые рабочие места и достойный труд»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83670_news_cover_photo_slider.jpeg,02-05-2023 11:29
По инициативе депутата Улугбека Ормонова в Узгене состоялось очередное спортивное соревнование,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83660_news_cover_photo_slider.jpg,01-05-2023 17:16
Депутаты Азизбек Турсунбаев и Фарходбек Алимжанов приняли участие в международном наблюдении за проведением референдума по Конституции Узбекистана,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83646_news_cover_photo_slider.jpg,01-05-2023 10:54
Члены парламентской фракции «Ынтымак» приняли участие в открытии школы в селе Уч-Добо Алайского района,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83648_news_cover_photo_slider.JPG,30-04-2023 12:47
Начато строительство 2 школ в айыл окмоту Шайдан Ноокенского района,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83640_news_cover_photo_slider.jpg,30-04-2023 11:49
Делегация Аппарата Жогорку Кенеша Кыргызской Республики ознакомилась с деятельностью Сената и Мажилиса Парламента Республики Казахстан,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83622_news_cover_photo_slider.jpg,29-04-2023 20:29
"Депутаты Жогорку Кенеша заложили капсулу в фундамент школы, которая будет построена в селе Мин-Жыгач Лейлекского района",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83615_news_cover_photo_slider.jpg,29-04-2023 17:37
Депутат Чингиз Айдарбеков принял участие в Международном форуме труда в Челябинске,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83601_news_cover_photo_slider.PNG,29-04-2023 16:14
Делегация во главе с Руководителем Аппарата Жогорку Кенеша Кыргызской Республики Шабданбеком Алишевым находится с рабочей поездкой в Казахстане,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83613_news_cover_photo_slider.jpg,29-04-2023 16:12
Парламентская фракция «Ынтымак» обсудила вопросы в сфере  экологической и сейсмической безопасности в г.Ош.,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83586_news_cover_photo_slider.jpg,29-04-2023 15:26
Члены депутатской группы «Элдик» приняли участие в международном спортивном мероприятии в Сузаке,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83578_news_cover_photo_slider.jpeg,29-04-2023 15:04
Члены Форума женщин-депутатов во главе с депутатом Миргул Темирбаевой ознакомились с состоянием социальных объектов в Баткенской области,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83565_news_cover_photo_slider.jpeg,29-04-2023 14:45
Торага Нурланбек Шакиев встретился с Председателем Великого Национального собрания Турции Мустафой Шентопом,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83510_news_cover_photo_slider.jpg,29-04-2023 11:07
Депутат Жогорку Кенеша Айбек Осмонов представил рекомендации Комиссии ТюркПА в сфере образования,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83470_news_cover_photo_slider.jpg,28-04-2023 22:34
Депутат Жогорку Кенеша Чолпон Султанбекова приняла участие в работе II заседания группы женщин парламентариев  ТюркПА,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83453_news_cover_photo_slider.jpg,28-04-2023 21:50
Депутат Жогорку Кенеша Улан Бакасов принял участие в работе II заседания группы молодых парламентариев ТюркПА,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83450_news_cover_photo_slider.jpg,28-04-2023 21:13
Торага Нурланбек Шакиев принял участие в XII пленарном заседании ТюркПА,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83417_news_cover_photo_slider.jpg,28-04-2023 18:17
Депутаты Жогорку Кенеша в Баткенской области приняли участие  в форуме «Диалог с активными женскими организациями по вопросам сохранения мира»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83331_news_cover_photo_slider.jpeg,28-04-2023 15:53
Депутат Жогорку Кенеша Нилуфар Алимжанова провела онлайн-встречу с избирателями Ошской области,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83303_news_cover_photo_slider.jpeg,28-04-2023 15:20
Торага Нурланбек Шакиев принял участие в заседании Совета ТюркПА,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83341_news_cover_photo_slider.jpg,28-04-2023 15:16
"Парламентская фракция «Ата-Журт Кыргызстан» и депутатская группа «Мекенчил» заслушали информацию о  грантовых средствах, выделенных Кыргызстану Глобальным фондом по борьбе с ВИЧ/СПИДом, туберкулезом и малярией",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83300_news_cover_photo_slider.jpeg,28-04-2023 14:38
Парламентская фракция «Ата-Журт Кыргызстан» и депутатская группа «Мекенчил» обозначили вопросы  в сфере реализации Национальной программы развития Кыргызской Республики до 2026 года,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83286_news_cover_photo_slider.jpeg,28-04-2023 13:04
Парламентская фракция «Ата-Журт Кыргызстан» и депутатская группа «Мекенчил» заслушивают информацию о ходе реализации Национальной программы развития Кыргызской Республики до 2026 года,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83281_news_cover_photo_slider.jpeg,28-04-2023 10:50
Руководитель Аппарата Жогорку Кенеша Шабданбек Алишев находится с визитом в парламенте Казахстана,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83273_news_cover_photo_slider.png,28-04-2023 09:54
Принят проект Грантового соглашения по проекту «Модернизация и устойчивое развитие электроэнергетического сектора»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83266_news_cover_photo_slider.jpg,27-04-2023 15:59
Принят проект Закона о купле-продаже части доли Российской Федерации в оплаченном уставном капитале Евразийского банка развития,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83256_news_cover_photo_slider.jpg,27-04-2023 15:48
"Рассмотрен проект Закона «О государственной монополии на производство, импорт, хранение и реализацию этилового спирта и государственном регулировании производства алкогольной продукции»",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83255_news_cover_photo_slider.jpg,27-04-2023 15:33
Принят законопроект «О внесении изменения в Кодекс Кыргызской Республики о правонарушениях» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83254_news_cover_photo_slider.jpg,27-04-2023 14:37
Принят проект Закона «О внесении изменения в Уголовно-процессуальный кодекс Кыргызской Республики» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83253_news_cover_photo_slider.jpg,27-04-2023 14:33
Рассмотрен законопроект о присоединении Кыргызстана к Соглашению о принятии согласованных технических правил ООН для колесных транспортных средств,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83252_news_cover_photo_slider.jpeg,27-04-2023 14:28
"Принят проект Закона, направленный на расширение двусторонних связей с Индией",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83249_news_cover_photo_slider.jpg,27-04-2023 12:57
"Рассмотрены поправки в Закон «О всеобщей воинской обязанности граждан Кыргызской Республики, о военной и альтернативной службах»",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83248_news_cover_photo_slider.jpg,27-04-2023 12:53
"Принят законопроект «О внесении изменений в Закон Кыргызской Республики «О государственных гарантиях этническим кыргызам, переселяющимся в Кыргызскую Республику» во втором чтении",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83243_news_cover_photo_slider.jpg,27-04-2023 12:30
Принят законопроект «О внесении изменения в Закон Кыргызской Республики «О защите банковских вкладов» в третьем чтении,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83239_news_cover_photo_slider.jpg,27-04-2023 12:11
Депутаты обозначили социально-экономические проблемы населения,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83238_news_cover_photo_slider.jpg,27-04-2023 11:59
В Жогорку Кенеше озвучены обращения граждан,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83246_news_cover_photo_slider.jpg,27-04-2023 11:56
Депутат Балбак Тулобаев  поднял вопрос о ходе строительства автомобильной дороги Балыкчи-Барскоон,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83244_news_cover_photo_slider.jpg,27-04-2023 11:45
Депутаты в ходе рассмотрения вопроса «разное» обратили внимание на социальные проблемы,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83236_news_cover_photo_slider.jpg,27-04-2023 11:38
Депутат Сеид Атамбаев поднял вопрос о предоставлении земельных участков для жителей Аламудунского района Чуйской области,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83234_news_cover_photo_slider.jpg,27-04-2023 11:25
Депутат Эмиль Токтошев обратил внимание на ситуацию о введении запрета на ввоз продукцию Кыргызстана в Россию,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83245_news_cover_photo_slider.JPG,27-04-2023 10:30
Торага Нурланбек Шакиев примет участие в заседаниях ТюркПА в Анкаре,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83219_news_cover_photo_slider.jpg,27-04-2023 10:07
Временная депутатская комиссия по изучению исполнения закона «О профессиональных союзах» ознакомилась с состоянием санаторно-курортных объектов  в Аламудунском районе,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83188_news_cover_photo_slider.jpg,26-04-2023 20:00
Заместитель Торага Джамиля Исаева приняла участие в праздновании 30-летия Кыргызпатента,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83174_news_cover_photo_slider.jpeg,26-04-2023 14:05
Торага Нурланбек Шакиев встретился с представителями кыргызской диаспоры в ходе официального визита в Россию,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83145_news_cover_photo_slider.jpg,26-04-2023 11:02
Депутаты комитета по ТЭК ознакомились с работой предприятия «Кыргызнефтегаз» и Майлуу-Сууйского лампового завода,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83101_news_cover_photo_slider.jpeg,25-04-2023 19:03
Торага Нурланбек Шакиев встретился с Председателем Совета Федерации России Валентиной Матвиенко,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83073_news_cover_photo_slider.jpg,25-04-2023 18:26
Депутаты приняли участие в работе национального форума «Женское лидерство – прорыв в новую эпоху»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83071_news_cover_photo_slider.jpg,25-04-2023 16:44
Торага Нурланбек Шакиев встретился с Председателем Государственной Думы России Вячеславом Володиным,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83043_news_cover_photo_slider.jpg,25-04-2023 16:25
Лидер парламентской фракции «Ата-Журт Кыргызстан» Бактыбек Сыдыков встретился с заместителем министра иностранных дел Грузии Александром Хвтисиашвили,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83037_news_cover_photo_slider.jpg,25-04-2023 16:11
26 апреля заседание Жогорку Кенеша не состоится,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83018_news_cover_photo_slider.png,25-04-2023 15:44
Комитет Жогорку Кенеша обсудил деятельность Министерства транспорта и коммуникаций,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83017_news_cover_photo_slider.jpeg,25-04-2023 15:17
"Торага Нурланбек Шакиев почтил память жертв ВОВ, возложив венок к Могиле Неизвестного Солдата",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83035_news_cover_photo_slider.jpeg,25-04-2023 14:04
Комитет Жогорку Кенеша заслушал информацию о проделанных работах по обеспечению населения чистой питьевой водой,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83020_news_cover_photo_slider.jpg,25-04-2023 13:58
Торага Нурланбек Шакиев находится с официальным визитом в Российской Федерации,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83016_news_cover_photo_slider.jpg,25-04-2023 09:00
"Депутаты  посетили археологические объекты в верховьях Чуйской долины Невакет, Суяб Ак-Бешим, Баласагун-Бурана",kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83007_news_cover_photo_slider.jpeg,25-04-2023 08:50
Руководитель Аппарата ЖК КР Шабданбек Алишев встретился с региональным директором Фонда имени Фридриха Эберта Филиппом Яном,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82990_news_cover_photo_slider.jpeg,24-04-2023 17:47
Комитет Жогорку Кенеша рассмотрел законопроект о ратификации Соглашения об учреждении Евразийской перестраховочной компании,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82988_news_cover_photo_slider.jpg,24-04-2023 17:26
Профильный комитет одобрил законопроект «О внесении изменений в Закон Кыргызской Республики «О кооперативах» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82987_news_cover_photo_slider.jpg,24-04-2023 16:54
"Комитет по международным делам, обороне, безопасности и миграции обсудил проект соглашения в области здравоохранения",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82982_news_cover_photo_slider.jpg,24-04-2023 16:43
Комитет Жогорку Кенеша одобрил законопроект о предоставлении профессионально-техническим учебным заведениям финансовой самостоятельности,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82986_news_cover_photo_slider.jpg,24-04-2023 16:26
"Комитет по международным делам, обороне, безопасности и миграции одобрил ряд законопроектов",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82979_news_cover_photo_slider.jpg,24-04-2023 15:51
Комитет Жогорку Кенеша одобрил проект Грантового соглашения по проекту «Модернизация и устойчивое развитие электроэнергетического сектора»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82966_news_cover_photo_slider.jpg,24-04-2023 15:10
Комитет Жогорку Кенеша одобрил проект соглашения по проекту «Реконструкция Лебединовской ГЭС»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82960_news_cover_photo_slider.jpg,24-04-2023 14:16
Комитет по аграрной политике рассмотрел поправки в Договор о ЕАЭС,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82956_news_cover_photo_slider.jpeg,24-04-2023 12:32
Профильный комитет рассмотрел поправки в закон «О семенах»,kenesh/kg/uploads/media/news_cover_photo/0001/84/thumb_83005_news_cover_photo_slider.jpeg,24-04-2023 11:07
Поздравление Торага Жогорку Кенеша Кыргызской Республики Нурланбека Шакиева с праздником Орозо айт,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82894_news_cover_photo_slider.jpg,21-04-2023 08:27
Торага Жогорку Кенеша Нурланбек Шакиев принял участие в праздничном айт намазе в мечети им. Сатуха Борахана (фото),kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82906_news_cover_photo_slider.jpg,21-04-2023 08:17
Депутаты Аманкан Кенжебаев и Алишер Эрбаев приняли участие во встрече представителей МИД и парламентариев государств Центральной Азии,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82903_news_cover_photo_slider.jpg,20-04-2023 22:32
Принят проект Закона «О внесении изменений в Закон Кыргызской Республики «О стратегических объектах Кыргызской Республики» в первом чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82801_news_cover_photo_slider.jpg,20-04-2023 13:57
Принят законопроект «О внесении изменений в Закон Кыргызской Республики «О защите прав потребителей» во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82798_news_cover_photo_slider.jpg,20-04-2023 13:16
"В Жогорку Кенеше прошла конференция, посвященная 100-летию со дня рождения общенационального лидера Азербайджана Гейдара Алиева",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82777_news_cover_photo_slider.jpg,20-04-2023 12:46
"Рассмотрен законопроект «О специальных защитных, антидемпинговых и компенсационных мерах при импорте товаров» во втором чтении",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82793_news_cover_photo_slider.jpg,20-04-2023 12:37
Принят законопроект «О внесении изменения в Жилищный кодекс Кыргызской Республики» в третьем чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82763_news_cover_photo_slider.jpeg,20-04-2023 12:08
Депутат Коргонбай уулу Жусупбек обратил внимание на высокую стоимость авиабилетов по маршруту «Бишкек-Ош»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82762_news_cover_photo_slider.jpg,20-04-2023 11:55
В Жогорку Кенеше поднят вопрос расширения доступа к государственному жилищному финансированию,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82765_news_cover_photo_slider.jpg,20-04-2023 11:48
Депутаты в ходе рассмотрения вопроса «разное» обратили внимание на социальные проблемы,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82764_news_cover_photo_slider.jpg,20-04-2023 11:23
Депутат Миргул Темирбаева  подняла вопрос об обеспечении поливной водой  жителей сел Баткенской области,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82751_news_cover_photo_slider.jpg,20-04-2023 11:01
Депутат Эмил Жамгырчиев поднял вопрос о повышении доступности медицинских услуг для населения,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82745_news_cover_photo_slider.jpg,20-04-2023 10:53
Депутат Шарапаткан Мажитова обозначила вопросы о развитии социальной инфраструктуры Шайданского айыл окмоту,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82758_news_cover_photo_slider.jpg,20-04-2023 10:47
Депутаты обозначили социально-экономические проблемы населения,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82752_news_cover_photo_slider.jpg,20-04-2023 10:27
"Жогорку Кенеш принял к сведению ежегодный доклад Национального центра Кыргызской Республики по предупреждению пыток и других жестоких, бесчеловечных или унижающих достоинство видов обращения и наказания за 2022 год",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82724_news_cover_photo_slider.jpg,19-04-2023 17:59
Рассмотрен ежегодный доклад Акыйкатчы КР «О соблюдении прав и свобод человека и гражданина в Кыргызской Республике в 2022 году»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82704_news_cover_photo_slider.jpg,19-04-2023 15:40
"Принят проект Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики (в законы Кыргызской Республики «Об электрической и почтовой связи», «О почтовой связи»)",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82648_news_cover_photo_slider.jpg,19-04-2023 14:21
Рассмотрен проект Закона в сфере внешней миграции во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82649_news_cover_photo_slider.jpg,19-04-2023 14:01
Принят проект Закона «О внесении изменений в Закон Кыргызской Республики «О рекламе» во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82647_news_cover_photo_slider.jpg,19-04-2023 13:55
Принят проект конституционного Закона «О государственном языке Кыргызской Республики» во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82651_news_cover_photo_slider.jpg,19-04-2023 13:47
Депутат Чингиз Айдарбеков встретился с Послом Индии в Кыргызстане Аруном Кумаром Чаттерджи,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82610_news_cover_photo_slider.jpg,19-04-2023 12:27
Принят проект конституционного закона «О Счетной палате Кыргызской Республики» во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82592_news_cover_photo_slider.jpg,19-04-2023 11:19
Рассмотрен законопроект о присоединении Кыргызстана к Конвенции о международном порядке взыскания алиментов на детей,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82617_news_cover_photo_slider.jpg,19-04-2023 10:28
Принят законопроект о ратификации Кредитного соглашения по проекту «Устойчивое к климату водоснабжение в Кыргызской Республике» в третьем чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82590_news_cover_photo_slider.jpg,19-04-2023 10:17
Принят законопроект о ратификации Четвертого протокола о внесении изменений в Устав ОДКБ,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82589_news_cover_photo_slider.jpg,19-04-2023 10:14
Профильный комитет заслушал информацию о реализации тарифной политики на электроэнергию,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82714_news_cover_photo_slider.jpg,18-04-2023 16:42
"Комитет Жогорку Кенеша заслушал информацию МВД о результатах работы в сфере борьбы с незаконным оборотом наркотиков, предотвращении потребления наркотиков среди подростков и молодежи",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82552_news_cover_photo_slider.jpeg,18-04-2023 15:54
Комитет Жогорку Кенеша рассмотрел законопроект «О внесении изменений в Кодекс Кыргызской Республики о правонарушениях»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82579_news_cover_photo_slider.jpg,18-04-2023 15:23
Депутат Жогорку Кенеша Айбек Маткеримов встретился с работниками медицинских учреждений Лейлекского района Баткенской области,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82522_news_cover_photo_slider.jpeg,18-04-2023 14:43
Профильный Комитет принял к сведению ежегодный доклад Национального центра Кыргызской Республики по предупреждению пыток,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82584_news_cover_photo_slider.jpg,18-04-2023 13:30
"Комитет по транспорту, коммуникациям, архитектуре и строительству  обсудил проект Закона в сфере государственных закупок",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82515_news_cover_photo_slider.jpg,18-04-2023 12:53
Комитет Жогорку Кенеша принял к сведению ежегодный доклад Акыйкатчы КР «О соблюдении прав и свобод человека и гражданина в Кыргызской Республике в 2022 году»,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82554_news_cover_photo_slider.jpg,18-04-2023 12:40
"Комитет Жогорку Кенеша одобрил проект Закона, направленный на взаимную правовую помощь по административным вопросам в сфере обмена персональными данными",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82585_news_cover_photo_slider.jpg,18-04-2023 12:18
Депутат Жогорку Кенеша Эльдар Сулайманов встретился с жителями Араванского района  Ошской области,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82504_news_cover_photo_slider.jpeg,18-04-2023 12:09
Торага Нурланбек Шакиев провел совещание с лидерами парламентских фракций и депутатских групп,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82480_news_cover_photo_slider.jpg,18-04-2023 11:15
Комитет Жогорку Кенеша одобрил законопроект о ратификации Кредитного соглашения по укреплению региональной безопасности в области здравоохранения,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82467_news_cover_photo_slider.jpeg,17-04-2023 17:42
"Профильный комитет одобрил законопроект о государственной монополии на производство, импорт, хранение и реализацию этилового спирта",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82476_news_cover_photo_slider.jpg,17-04-2023 17:29
Комитет Жогорку Кенеша одобрил законопроект о внесении изменений в некоторые законодательные акты по вопросам государственного контроля в пунктах пропуска,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82472_news_cover_photo_slider.jpg,17-04-2023 17:12
"Заместитель Торага Жогорку Кенеша Нурланбек  Азыгалиев встретился с этническими кыргызами, проживающими в Жайылском и Панфиловском районах",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82446_news_cover_photo_slider.jpeg,17-04-2023 16:19
Депутат Исатбек кызы Аида побывала с рабочим визитом в Тогуз-Тороуском районе,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82433_news_cover_photo_slider.jpeg,17-04-2023 15:16
"Комитет Жогорку Кенеша обсудил законопроект по принятию технических правил ООН для колесных транспортных средств, предметов оборудования и частей",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82431_news_cover_photo_slider.jpg,17-04-2023 15:04
"Комитет Жогорку Кенеша рассмотрел проект Закона, направленный на расширение двусторонних связей с Индией",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82430_news_cover_photo_slider.jpg,17-04-2023 14:35
"Депутаты Джамиля Исаева, Эльмурза Сатыбалдиев, Улугбек Ормонов и Данияр Толонов встретились с жителями г.Узген и Жалпак-Ташского айыл окмоту Узгенского района",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82411_news_cover_photo_slider.jpg,17-04-2023 13:46
Депутат Жогорку Кенеша Улан Бакасов встретился с жителями Нарынского и Ат-Башинского районов Нарынской области,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82419_news_cover_photo_slider.jpeg,17-04-2023 11:54
Профильный комитет принял к сведению информацию об исполнении постановления Жогорку Кенеша о внедрении системы регистрации и учета чистокровных лошадей,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82399_news_cover_photo_slider.jpg,17-04-2023 11:48
Торага Нурланбек Шакиев провел совещание с председателями профильных комитетов,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82387_news_cover_photo_slider.jpg,17-04-2023 11:27
Профильный комитет одобрил проект Закона «О молодежи» во втором чтении,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82486_news_cover_photo_slider.jpg,17-04-2023 11:18
Торага Нурланбек Шакиев принял участие в 55-м пленарном заседании МПА СНГ,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82354_news_cover_photo_slider.jpg,14-04-2023 16:20
Заместитель Торага Жогорку Кенеша Джамиля Исаева вручила Почетные грамоты Жогорку Кенеша работникам различных сфер,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82319_news_cover_photo_slider.jpg,14-04-2023 16:15
Члены фракции «Ишеним» обсудила вопрос строительства альтернативной дороги Север-Юг,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82310_news_cover_photo_slider.jpg,14-04-2023 15:09
Заместитель Торага Жогорку Кенеша  Джамиля Исаева встретилась с главой Миссии МККК Кайсой Круузе,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82270_news_cover_photo_slider.jpg,14-04-2023 14:01
"Парламентская фракция «Ишеним» рассмотрела ход строительства жилых домов, разрушенных во время приграничного конфликта",kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82258_news_cover_photo_slider.jpg,14-04-2023 12:46
Депутаты фракции «Альянс» приняли участие в экологической акции в Ботаническом саду,kenesh/kg/uploads/media/news_cover_photo/0001/83/thumb_82298_news_cover_photo_slider.jpeg,14-04-2023 12:44
